order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1919280,174765,prior,3,6,14,13.0
1553008,174765,prior,4,0,9,30.0
1553808,174765,train,5,0,8,7.0
1070549,174838,prior,1,1,9,
718252,174838,prior,2,1,18,0.0
1418538,174838,prior,3,0,13,20.0
367032,174838,prior,4,5,12,5.0
47600,174838,prior,5,0,16,9.0
3329695,174838,prior,6,0,12,30.0
2230977,174838,prior,7,1,18,22.0
2833438,174838,prior,8,3,17,9.0
3231898,174838,prior,9,4,13,8.0
233765,174838,prior,10,0,11,3.0
90413,174838,prior,11,3,10,10.0
918377,174838,prior,12,6,16,3.0
301574,174838,prior,13,1,14,9.0
2508921,174838,prior,14,0,13,13.0
1342082,174838,prior,15,0,14,14.0
2670746,174838,prior,16,0,18,7.0
3385288,174838,prior,17,0,14,14.0
611797,174838,prior,18,4,15,30.0
860366,174838,prior,19,0,15,30.0
3236697,174838,train,20,0,12,21.0
2464804,174892,prior,1,0,15,
3374765,174892,prior,2,6,11,30.0
362985,174892,prior,3,3,11,30.0
1293457,174892,prior,4,0,19,25.0
2582830,174892,prior,5,5,12,30.0
491816,174892,prior,6,2,8,30.0
195114,174892,train,7,5,7,30.0
140638,174926,prior,1,2,11,
1819913,174926,prior,2,3,14,22.0
1799098,174926,prior,3,5,14,9.0
3213200,174926,prior,4,3,16,30.0
3392657,174926,prior,5,2,12,27.0
703152,174926,prior,6,3,15,30.0
2690512,174926,prior,7,5,12,2.0
2556241,174926,prior,8,3,14,12.0
2012926,174926,prior,9,5,14,2.0
3207844,174926,prior,10,3,14,30.0
2012309,174926,prior,11,1,13,30.0
1705007,174926,prior,12,2,9,30.0
1021111,174926,test,13,1,10,30.0
1305948,175077,prior,1,3,16,
484216,175077,prior,2,4,9,15.0
95882,175077,prior,3,2,11,30.0
3160378,175077,prior,4,2,10,30.0
1136150,175077,prior,5,3,10,22.0
371942,175077,prior,6,2,8,30.0
705686,175077,prior,7,2,21,21.0
3269997,175077,test,8,2,15,21.0
1427214,175104,prior,1,1,17,
3255326,175104,prior,2,0,15,30.0
2062492,175104,prior,3,2,12,30.0
3048646,175104,train,4,0,9,30.0
1847981,175585,prior,1,4,12,
3340135,175585,prior,2,3,11,30.0
2100108,175585,prior,3,3,21,7.0
3073680,175585,prior,4,5,11,2.0
569847,175585,prior,5,2,17,25.0
366949,175585,prior,6,2,17,0.0
3199305,175585,prior,7,4,10,9.0
2996322,175585,prior,8,4,17,14.0
491841,175585,prior,9,4,17,7.0
1726840,175585,prior,10,3,14,13.0
2342938,175585,prior,11,2,7,6.0
221592,175585,prior,12,2,8,0.0
167209,175585,prior,13,5,11,10.0
222621,175585,prior,14,6,14,15.0
2897834,175585,prior,15,6,14,0.0
327155,175585,prior,16,5,9,20.0
1009727,175585,prior,17,5,14,7.0
301120,175585,prior,18,2,11,4.0
1935343,175585,prior,19,5,11,10.0
2411921,175585,prior,20,5,11,0.0
2127467,175585,prior,21,2,20,30.0
991147,175585,prior,22,4,13,9.0
244184,175585,prior,23,0,18,17.0
1066806,175585,prior,24,0,23,7.0
1362459,175585,prior,25,1,12,1.0
1072243,175585,prior,26,3,15,16.0
1401319,175585,prior,27,1,14,5.0
260645,175585,prior,28,2,12,1.0
1610705,175585,prior,29,1,15,13.0
2978216,175585,prior,30,2,11,8.0
1527916,175585,prior,31,2,11,0.0
3303939,175585,prior,32,2,6,30.0
442028,175585,prior,33,2,6,0.0
1848690,175585,prior,34,1,14,6.0
2367599,175585,prior,35,1,16,7.0
2866063,175585,prior,36,4,14,3.0
3119591,175585,prior,37,5,13,1.0
1710133,175585,test,38,1,12,10.0
2980669,175668,prior,1,2,11,
1134619,175668,prior,2,0,12,30.0
1044205,175668,prior,3,2,19,16.0
2647601,175668,prior,4,0,16,12.0
58151,175668,prior,5,4,12,25.0
1706663,175668,test,6,3,9,27.0
3079037,175911,prior,1,5,9,
875029,175911,prior,2,0,16,23.0
1111524,175911,prior,3,4,14,30.0
547824,175911,prior,4,5,12,1.0
396265,175911,prior,5,2,7,30.0
1346777,175911,prior,6,3,6,1.0
1748914,175911,prior,7,2,7,6.0
1876675,175911,prior,8,6,13,4.0
407766,175911,prior,9,3,12,11.0
1687673,175911,train,10,4,10,8.0
2061119,176864,prior,1,2,17,
3167378,176864,prior,2,4,12,30.0
2579371,176864,prior,3,4,14,21.0
3399659,176864,prior,4,3,18,27.0
3115404,176864,prior,5,4,9,15.0
3192093,176864,prior,6,2,9,30.0
3063407,176864,test,7,0,17,30.0
2798064,176944,prior,1,2,14,
3057016,176944,prior,2,1,11,30.0
2670263,176944,prior,3,6,9,12.0
750250,176944,prior,4,0,9,30.0
3375411,176944,prior,5,5,12,12.0
1313167,176944,test,6,3,12,30.0
1004242,177231,prior,1,4,16,
1903061,177231,prior,2,3,13,30.0
960667,177231,prior,3,2,11,13.0
2180369,177231,prior,4,4,14,9.0
2605740,177231,prior,5,2,13,12.0
2285605,177231,prior,6,3,14,15.0
1573773,177231,prior,7,2,12,20.0
2464911,177231,prior,8,2,10,14.0
1628958,177231,prior,9,2,15,14.0
628940,177231,prior,10,2,16,0.0
2687080,177231,prior,11,4,9,30.0
224971,177231,prior,12,0,15,17.0
2199472,177231,prior,13,1,14,8.0
1557322,177231,prior,14,2,11,8.0
918102,177231,prior,15,4,11,2.0
3007112,177231,prior,16,2,10,19.0
404007,177231,prior,17,2,12,7.0
129050,177231,prior,18,0,13,12.0
3050459,177231,prior,19,3,11,24.0
1728792,177231,prior,20,2,13,6.0
2075167,177231,prior,21,1,9,13.0
358815,177231,prior,22,3,11,9.0
661478,177231,prior,23,2,9,20.0
801945,177231,test,24,5,11,24.0
1061578,177461,prior,1,6,11,
840087,177461,prior,2,4,11,30.0
1821960,177461,prior,3,0,10,30.0
77936,177461,prior,4,1,9,30.0
2731671,177461,prior,5,6,13,30.0
993354,177461,prior,6,6,8,30.0
2555366,177461,test,7,4,23,19.0
2924294,177575,prior,1,5,14,
780886,177575,prior,2,6,17,22.0
376555,177575,prior,3,3,19,18.0
727463,177575,prior,4,1,14,30.0
641354,177575,prior,5,3,11,30.0
1670006,177575,prior,6,1,17,30.0
2385763,177575,prior,7,5,14,18.0
3039512,177575,prior,8,2,17,4.0
1337528,177575,prior,9,2,21,30.0
2436987,177575,prior,10,4,17,23.0
1721168,177575,prior,11,5,17,15.0
326995,177575,train,12,3,15,26.0
993996,177724,prior,1,6,2,
2746773,177724,prior,2,0,10,29.0
441201,177724,prior,3,1,17,15.0
2257969,177724,prior,4,6,12,12.0
1748362,177724,prior,5,0,22,29.0
1554508,177724,prior,6,0,18,14.0
1671086,177724,prior,7,2,18,2.0
2967405,177724,prior,8,6,14,4.0
370873,177724,prior,9,3,19,18.0
2931164,177724,prior,10,6,21,24.0
136775,177724,prior,11,4,19,5.0
63931,177724,prior,12,0,11,10.0
3063687,177724,prior,13,4,11,18.0
1561270,177724,prior,14,5,14,15.0
569630,177724,prior,15,2,16,25.0
2854172,177724,prior,16,3,15,8.0
2548547,177724,prior,17,6,1,10.0
1814062,177724,prior,18,2,16,24.0
832832,177724,prior,19,6,17,4.0
1776625,177724,prior,20,5,19,6.0
3108608,177724,prior,21,5,21,0.0
2966355,177724,prior,22,3,19,12.0
2048631,177724,prior,23,3,19,0.0
56484,177724,prior,24,6,17,3.0
1481804,177724,prior,25,4,18,5.0
1193718,177724,prior,26,6,14,16.0
299150,177724,prior,27,6,16,0.0
1754598,177724,prior,28,1,14,2.0
1347692,177724,prior,29,5,20,11.0
17683,177724,train,30,5,21,0.0
3371508,177805,prior,1,1,9,
441677,177805,prior,2,4,10,3.0
1199324,177805,prior,3,6,19,2.0
1175236,177805,prior,4,4,15,19.0
3267579,177805,prior,5,4,11,21.0
2464818,177805,prior,6,2,10,30.0
2433287,177805,test,7,4,22,30.0
1631100,177921,prior,1,5,12,
112932,177921,prior,2,0,13,9.0
2999513,177921,prior,3,5,19,12.0
2809770,177921,prior,4,0,15,9.0
2483625,177921,prior,5,6,14,13.0
624051,177921,prior,6,1,1,9.0
1134007,177921,prior,7,1,16,7.0
732194,177921,train,8,6,17,12.0
2132995,178250,prior,1,0,17,
912719,178250,prior,2,0,10,30.0
2913244,178250,prior,3,6,11,30.0
338764,178250,prior,4,3,18,30.0
2440281,178250,test,5,0,12,30.0
824930,178556,prior,1,2,14,
367064,178556,prior,2,1,10,6.0
1771178,178556,prior,3,4,10,30.0
1141035,178556,prior,4,4,16,14.0
3402166,178556,prior,5,2,14,12.0
1038058,178556,prior,6,2,9,21.0
2218750,178556,prior,7,3,9,15.0
617585,178556,prior,8,4,10,22.0
1401601,178556,test,9,2,9,5.0
2982624,178589,prior,1,6,11,
1791201,178589,prior,2,6,0,30.0
2577731,178589,prior,3,5,20,30.0
1741486,178589,prior,4,0,12,30.0
1697432,178589,prior,5,3,20,30.0
2529244,178589,prior,6,1,9,30.0
2808877,178589,test,7,6,23,30.0
3254957,178798,prior,1,1,16,
3121801,178798,prior,2,2,11,30.0
1958900,178798,prior,3,6,13,25.0
1015128,178798,prior,4,0,14,30.0
2898764,178798,prior,5,2,16,9.0
762681,178798,prior,6,5,10,10.0
1157820,178798,prior,7,0,16,30.0
992330,178798,prior,8,0,11,30.0
2762484,178798,prior,9,0,12,14.0
2977856,178798,prior,10,0,17,30.0
1861916,178798,train,11,0,12,21.0
2049530,179166,prior,1,0,13,
1090513,179166,prior,2,2,11,30.0
482294,179166,prior,3,2,14,14.0
360995,179166,test,4,2,11,7.0
1775352,179557,prior,1,4,14,
1065139,179557,prior,2,1,16,4.0
2202002,179557,prior,3,4,14,10.0
908615,179557,train,4,0,14,10.0
774851,179640,prior,1,1,17,
1959618,179640,prior,2,5,18,11.0
2190876,179640,prior,3,5,19,7.0
971637,179640,prior,4,3,17,12.0
1900218,179640,prior,5,3,17,28.0
2590757,179640,prior,6,4,18,8.0
428572,179640,prior,7,5,20,15.0
1347838,179640,prior,8,1,14,3.0
2075475,179640,prior,9,6,13,5.0
1429206,179640,prior,10,0,18,15.0
1706128,179640,prior,11,5,10,5.0
1124265,179640,prior,12,2,18,4.0
2496417,179640,prior,13,6,14,4.0
699555,179640,prior,14,6,17,7.0
354724,179640,prior,15,5,19,6.0
1092929,179640,prior,16,4,14,6.0
2589353,179640,prior,17,1,18,4.0
3342,179640,prior,18,1,15,7.0
2999868,179640,prior,19,1,18,7.0
1561695,179640,prior,20,5,20,4.0
181005,179640,prior,21,2,14,4.0
1040002,179640,prior,22,4,17,2.0
2103263,179640,prior,23,1,15,4.0
3083287,179640,prior,24,6,12,5.0
3061386,179640,prior,25,4,19,5.0
1132326,179640,prior,26,0,19,3.0
542712,179640,prior,27,4,13,4.0
363112,179640,prior,28,0,12,3.0
3377228,179640,prior,29,3,17,3.0
2926896,179640,prior,30,2,17,6.0
8126,179640,prior,31,6,18,4.0
1832704,179640,prior,32,2,16,3.0
654600,179640,prior,33,3,5,8.0
269403,179640,prior,34,6,19,3.0
241116,179640,prior,35,6,17,7.0
3375393,179640,prior,36,4,18,5.0
2977502,179640,prior,37,0,11,10.0
2961485,179640,prior,38,6,16,20.0
1287482,179640,prior,39,1,13,9.0
706085,179640,prior,40,6,12,5.0
2731242,179640,prior,41,0,14,30.0
1223246,179640,prior,42,0,10,30.0
2082318,179640,train,43,6,18,6.0
2461234,179855,prior,1,5,14,
1980946,179855,prior,2,1,12,3.0
1206167,179855,prior,3,2,14,22.0
2733865,179855,prior,4,6,15,30.0
1200793,179855,prior,5,0,8,29.0
2596696,179855,prior,6,4,15,30.0
869225,179855,prior,7,3,11,30.0
1989360,179855,prior,8,0,12,18.0
609380,179855,prior,9,1,10,8.0
504686,179855,prior,10,1,17,14.0
1774078,179855,prior,11,2,14,29.0
2855668,179855,prior,12,6,15,11.0
1202252,179855,prior,13,5,12,6.0
498240,179855,prior,14,0,9,2.0
1601830,179855,prior,15,2,18,2.0
2426340,179855,train,16,6,8,4.0
460737,179953,prior,1,4,13,
1301622,179953,prior,2,5,19,30.0
2303195,179953,prior,3,1,17,30.0
1081356,179953,test,4,5,18,18.0
2792836,180117,prior,1,1,14,
663491,180117,prior,2,0,19,6.0
2181474,180117,prior,3,1,13,8.0
2524040,180117,prior,4,0,18,6.0
641115,180117,prior,5,4,19,4.0
2848427,180117,prior,6,6,20,2.0
968543,180117,prior,7,4,12,12.0
2973935,180117,prior,8,4,17,7.0
1271580,180117,prior,9,0,18,3.0
580845,180117,prior,10,0,13,7.0
2389778,180117,prior,11,0,11,7.0
1607384,180117,prior,12,5,11,5.0
1671961,180117,prior,13,6,12,8.0
2542379,180117,prior,14,5,13,13.0
718820,180117,prior,15,3,16,5.0
1311532,180117,prior,16,2,19,6.0
1883759,180117,prior,17,0,13,26.0
2703062,180117,prior,18,3,16,3.0
637757,180117,prior,19,0,13,4.0
2601361,180117,prior,20,4,13,18.0
2937796,180117,train,21,6,19,9.0
3259631,180243,prior,1,3,20,
73863,180243,prior,2,1,19,12.0
62426,180243,prior,3,0,20,30.0
1846321,180243,prior,4,4,18,30.0
2165961,180243,prior,5,0,15,30.0
636365,180243,prior,6,2,19,30.0
280804,180243,train,7,3,19,30.0
1621912,180292,prior,1,0,10,
2908155,180292,prior,2,6,20,30.0
2687936,180292,prior,3,6,16,30.0
1895738,180292,prior,4,6,11,30.0
2897756,180292,train,5,5,15,30.0
925206,180347,prior,1,1,10,
2346300,180347,prior,2,0,21,6.0
2624222,180347,prior,3,1,13,22.0
2734751,180347,prior,4,1,16,7.0
1625788,180347,prior,5,0,9,6.0
996555,180347,prior,6,2,8,2.0
1109274,180347,prior,7,6,9,4.0
1371300,180347,prior,8,3,9,18.0
2648584,180347,prior,9,4,9,15.0
2626952,180347,prior,10,0,21,10.0
1937141,180347,prior,11,6,10,6.0
929483,180347,prior,12,1,15,9.0
2249541,180347,prior,13,5,11,30.0
1393849,180347,train,14,6,9,30.0
1948350,180462,prior,1,1,10,
2104497,180462,prior,2,0,7,13.0
3082360,180462,prior,3,4,18,18.0
677217,180462,prior,4,1,8,11.0
2215636,180462,prior,5,1,10,14.0
1440612,180462,prior,6,0,17,27.0
2486774,180462,prior,7,1,8,30.0
855378,180462,prior,8,2,23,30.0
2451402,180462,test,9,3,16,30.0
2369201,180734,prior,1,0,20,
3322102,180734,prior,2,5,11,19.0
1703820,180734,prior,3,0,23,16.0
732549,180734,prior,4,4,11,18.0
3381052,180734,prior,5,3,9,6.0
162403,180734,prior,6,4,11,1.0
1632331,180734,prior,7,1,9,4.0
1968468,180734,prior,8,4,11,10.0
1580809,180734,prior,9,0,13,30.0
1936073,180734,prior,10,1,10,8.0
3420687,180734,prior,11,1,14,7.0
2569611,180734,prior,12,1,13,30.0
8925,180734,prior,13,3,21,30.0
2095662,180734,prior,14,0,13,4.0
3408819,180734,prior,15,0,16,0.0
1079844,180734,prior,16,5,11,12.0
1618797,180734,prior,17,0,14,9.0
3028834,180734,prior,18,3,21,3.0
263189,180734,prior,19,1,12,5.0
587271,180734,prior,20,1,13,7.0
628449,180734,prior,21,1,10,14.0
886296,180734,train,22,5,11,4.0
1953445,180888,prior,1,1,7,
515808,180888,prior,2,1,7,21.0
2207018,180888,prior,3,1,7,28.0
3159147,180888,prior,4,1,8,30.0
2015270,180888,prior,5,1,8,28.0
398544,180888,prior,6,1,9,30.0
1786124,180888,prior,7,1,8,28.0
402117,180888,prior,8,4,9,30.0
359170,180888,prior,9,0,17,30.0
55708,180888,test,10,4,8,30.0
357878,181138,prior,1,1,18,
2252108,181138,prior,2,1,14,7.0
2643901,181138,prior,3,2,6,30.0
1145734,181138,train,4,1,19,30.0
997840,181387,prior,1,4,14,
162173,181387,prior,2,5,9,8.0
1332675,181387,prior,3,4,12,30.0
2857103,181387,prior,4,4,10,30.0
3347840,181387,prior,5,4,12,7.0
3220353,181387,prior,6,1,9,4.0
1631848,181387,prior,7,5,12,11.0
1666171,181387,prior,8,4,16,27.0
809099,181387,prior,9,1,10,30.0
1200164,181387,prior,10,3,10,2.0
2763006,181387,prior,11,1,15,12.0
2719207,181387,prior,12,5,9,4.0
3045058,181387,prior,13,4,12,6.0
3180487,181387,prior,14,3,12,6.0
2686690,181387,prior,15,3,9,7.0
1701316,181387,prior,16,2,9,6.0
1335060,181387,prior,17,1,10,6.0
665711,181387,prior,18,2,9,1.0
55456,181387,prior,19,1,12,6.0
1593992,181387,prior,20,4,9,10.0
2697053,181387,prior,21,1,15,11.0
187918,181387,prior,22,1,13,7.0
3170769,181387,prior,23,5,16,4.0
1662753,181387,prior,24,1,14,3.0
1090111,181387,prior,25,3,13,2.0
714831,181387,prior,26,1,8,5.0
2199682,181387,prior,27,5,9,4.0
2927500,181387,prior,28,3,14,12.0
2802521,181387,prior,29,1,11,5.0
618956,181387,train,30,5,8,4.0
3238856,181452,prior,1,6,16,
264056,181452,prior,2,4,13,5.0
3007001,181452,prior,3,0,14,10.0
757578,181452,prior,4,1,13,15.0
2348810,181452,prior,5,1,15,14.0
2664117,181452,prior,6,4,15,24.0
3372486,181452,prior,7,2,17,19.0
3085331,181452,train,8,2,16,7.0
2636342,181543,prior,1,0,13,
2651463,181543,prior,2,0,10,7.0
1987525,181543,prior,3,6,14,13.0
526820,181543,prior,4,6,20,14.0
3231466,181543,prior,5,0,21,1.0
1263183,181543,prior,6,6,20,30.0
753943,181543,prior,7,6,15,7.0
3344082,181543,prior,8,6,13,30.0
385201,181543,test,9,4,10,12.0
3170170,181770,prior,1,0,16,
1241521,181770,prior,2,1,14,30.0
1810217,181770,prior,3,3,13,9.0
1099922,181770,prior,4,2,18,13.0
2983264,181770,prior,5,0,14,19.0
515475,181770,prior,6,2,20,23.0
2389371,181770,prior,7,6,9,11.0
3081884,181770,prior,8,6,9,0.0
2727273,181770,prior,9,1,15,9.0
594048,181770,prior,10,0,17,13.0
2203672,181770,prior,11,3,21,10.0
319720,181770,prior,12,1,14,5.0
3124217,181770,prior,13,6,17,19.0
2998318,181770,prior,14,5,18,6.0
167404,181770,prior,15,3,20,5.0
370432,181770,prior,16,3,18,7.0
120739,181770,prior,17,3,17,30.0
53198,181770,prior,18,6,16,17.0
710485,181770,prior,19,2,22,17.0
3078666,181770,prior,20,4,6,30.0
94099,181770,prior,21,3,8,6.0
3234569,181770,prior,22,2,11,6.0
2952754,181770,train,23,0,7,19.0
3306470,181870,prior,1,4,16,
2348366,181870,prior,2,1,13,30.0
493080,181870,prior,3,4,22,10.0
1008312,181870,prior,4,3,17,13.0
1437264,181870,train,5,1,13,12.0
2004711,181982,prior,1,5,18,
660266,181982,prior,2,5,18,7.0
1620533,181982,prior,3,2,10,18.0
3089450,181982,prior,4,1,12,13.0
1818973,181982,prior,5,5,17,11.0
3021186,181982,prior,6,3,15,12.0
3413091,181982,train,7,2,18,13.0
1493020,182157,prior,1,5,10,
2345635,182157,prior,2,5,10,30.0
265212,182157,prior,3,6,14,30.0
677075,182157,train,4,0,12,30.0
3177404,182348,prior,1,5,16,
1135162,182348,prior,2,6,15,8.0
975648,182348,prior,3,5,10,13.0
460937,182348,prior,4,1,14,30.0
2021605,182348,prior,5,3,15,23.0
1035562,182348,prior,6,3,14,7.0
1027297,182348,prior,7,0,19,11.0
2682494,182348,train,8,1,15,29.0
2457309,182810,prior,1,3,13,
1958702,182810,prior,2,2,8,27.0
102280,182810,prior,3,2,11,7.0
1734975,182810,prior,4,4,16,2.0
2465446,182810,prior,5,5,10,8.0
2619864,182810,prior,6,2,11,11.0
788474,182810,prior,7,3,8,15.0
189551,182810,prior,8,1,9,12.0
1654566,182810,prior,9,2,11,15.0
1705030,182810,prior,10,4,11,16.0
3012912,182810,prior,11,1,14,25.0
2537326,182810,prior,12,5,12,30.0
1190861,182810,prior,13,1,13,24.0
1888787,182810,prior,14,3,13,2.0
2021155,182810,prior,15,5,10,30.0
2634279,182810,prior,16,1,17,30.0
760411,182810,prior,17,5,16,4.0
1054570,182810,prior,18,5,15,14.0
2251744,182810,prior,19,4,10,20.0
2856865,182810,prior,20,3,15,20.0
157037,182810,prior,21,3,15,28.0
858681,182810,prior,22,2,11,6.0
281321,182810,train,23,2,17,0.0
997053,182869,prior,1,5,19,
2333991,182869,prior,2,6,13,8.0
1268946,182869,prior,3,1,17,23.0
434684,182869,prior,4,6,11,19.0
535037,182869,prior,5,5,10,20.0
2981658,182869,train,6,0,10,30.0
1497955,182928,prior,1,1,10,
2168957,182928,prior,2,2,13,1.0
3374581,182928,prior,3,3,13,8.0
3150235,182928,prior,4,4,13,1.0
3268772,182928,prior,5,4,13,0.0
125104,182928,train,6,3,10,30.0
3073117,183046,prior,1,3,9,
140872,183046,prior,2,2,8,30.0
3366808,183046,prior,3,2,10,30.0
1467477,183046,test,4,2,12,21.0
1980888,183761,prior,1,5,19,
2187205,183761,prior,2,1,19,30.0
761279,183761,prior,3,2,20,30.0
115301,183761,prior,4,4,14,30.0
80761,183761,test,5,4,13,30.0
1285907,183909,prior,1,6,23,
685695,183909,prior,2,0,20,30.0
3209037,183909,prior,3,2,23,30.0
1549198,183909,train,4,1,22,30.0
1061419,184011,prior,1,6,14,
1585541,184011,prior,2,0,15,8.0
729157,184011,prior,3,1,18,1.0
2127917,184011,prior,4,0,12,6.0
584228,184011,prior,5,6,14,6.0
2023258,184011,prior,6,2,6,10.0
2383159,184011,prior,7,2,18,7.0
1136542,184011,prior,8,5,16,3.0
3191481,184011,prior,9,5,16,7.0
2055850,184011,prior,10,6,15,15.0
813180,184011,prior,11,3,17,4.0
1109554,184011,prior,12,0,18,4.0
7402,184011,prior,13,3,16,30.0
1364372,184011,prior,14,2,8,20.0
1597410,184011,prior,15,5,16,3.0
1004889,184011,prior,16,4,18,6.0
2068427,184011,prior,17,0,11,3.0
2673921,184011,prior,18,3,20,3.0
2490289,184011,prior,19,4,19,1.0
1527176,184011,prior,20,1,21,11.0
1069549,184011,prior,21,0,11,6.0
3391278,184011,prior,22,0,10,7.0
861196,184011,prior,23,3,18,3.0
964778,184011,prior,24,5,6,2.0
2352791,184011,prior,25,0,13,2.0
815897,184011,prior,26,0,6,7.0
1531185,184011,prior,27,4,16,4.0
2764351,184011,prior,28,0,7,3.0
835354,184011,prior,29,5,17,5.0
2605672,184011,prior,30,1,19,3.0
2351936,184011,prior,31,6,6,5.0
98376,184011,prior,32,6,20,0.0
1620780,184011,prior,33,6,12,7.0
2808488,184011,prior,34,1,14,2.0
1875626,184011,prior,35,3,17,9.0
174040,184011,prior,36,6,12,3.0
2992068,184011,prior,37,1,19,2.0
1394369,184011,prior,38,6,14,5.0
3342945,184011,prior,39,0,8,8.0
2962567,184011,prior,40,0,7,7.0
682426,184011,prior,41,5,10,5.0
1939979,184011,prior,42,0,9,2.0
2263200,184011,prior,43,1,18,8.0
2838545,184011,prior,44,5,14,4.0
2545489,184011,prior,45,3,18,5.0
206571,184011,prior,46,3,14,14.0
775961,184011,prior,47,3,13,7.0
2190656,184011,prior,48,5,19,2.0
1471391,184011,prior,49,3,16,5.0
2786607,184011,prior,50,2,16,6.0
149734,184011,prior,51,3,13,1.0
1647395,184011,prior,52,6,10,3.0
34074,184011,prior,53,3,16,4.0
2344436,184011,prior,54,1,16,5.0
3202045,184011,prior,55,5,16,11.0
770097,184011,prior,56,6,10,1.0
1996749,184011,test,57,0,13,8.0
888753,184182,prior,1,1,15,
305875,184182,prior,2,1,12,21.0
1021773,184182,prior,3,4,14,3.0
70689,184182,prior,4,0,13,24.0
2929701,184182,prior,5,0,14,30.0
1356088,184182,prior,6,1,14,8.0
2551056,184182,prior,7,4,14,3.0
1876973,184182,prior,8,0,14,17.0
1379519,184182,prior,9,6,15,20.0
2770719,184182,prior,10,1,14,9.0
3359604,184182,prior,11,4,16,24.0
2389798,184182,prior,12,4,14,21.0
1437684,184182,prior,13,6,14,9.0
3292397,184182,prior,14,2,15,10.0
3344938,184182,prior,15,2,14,14.0
78277,184182,prior,16,1,15,27.0
1035616,184182,prior,17,0,14,6.0
2866542,184182,prior,18,6,14,6.0
104868,184182,prior,19,5,14,27.0
2919125,184182,prior,20,1,14,17.0
2321819,184182,prior,21,4,14,17.0
1666203,184182,prior,22,2,13,12.0
725121,184182,prior,23,1,15,6.0
703268,184182,train,24,0,15,13.0
1377831,184183,prior,1,5,12,
2470555,184183,prior,2,5,9,14.0
3294104,184183,prior,3,3,10,12.0
3002883,184183,prior,4,4,18,8.0
2937188,184183,prior,5,1,9,18.0
1582959,184183,prior,6,4,10,10.0
2166141,184183,prior,7,2,10,12.0
3146738,184183,prior,8,2,14,14.0
1070235,184183,prior,9,2,13,14.0
2660138,184183,prior,10,1,12,20.0
2656259,184183,prior,11,2,14,8.0
2497181,184183,prior,12,2,10,14.0
